272.090420080244,0
271.888801755744,3.74473601612412
271.682528288694,7.48947203224823
271.471900968065,11.2342080483723
271.257217009278,14.9789440644965
271.038768689176,18.7236800806206
270.81684257716,22.4684160967447
270.591718861327,26.2131521128688
270.363670767272,29.9578881289929
270.132964066245,33.702624145117
269.899856668571,37.4473601612412
269.664598297601,41.1920961773653
269.427430239029,44.9368321934894
269.188585160078,48.6815682096135
268.94828699288,52.4263042257376
268.706750876323,56.1710402418617
268.464183150617,59.9157762579859
268.220781398998,63.66051227411
267.976734531122,67.4052482902341
267.732222902911,71.1499843063582
267.487418467948,74.8947203224823
267.242484955725,78.6394563386064
266.997578072413,82.3841923547305
266.752845720152,86.1289283708547
266.508428231152,89.8736643869788
266.264458613241,93.6184004031029
266.021062803836,97.363136419227
265.778359929578,101.107872435351
265.536462569219,104.852608451475
265.295477017593,108.597344467599
265.055503548763,112.342080483723
264.81663667675,116.086816499848
264.578965412381,119.831552515972
264.342573515081,123.576288532096
264.10753973859,127.32102454822
263.87393806979,131.065760564344
263.641837959923,134.810496580468
263.411304547736,138.555232596592
263.18239887409,142.299968612716
262.955164367353,146.044704628841
262.729640727152,149.789440644965
262.505865730716,153.534176661089
262.283875313182,157.278912677213
262.06370364415,161.023648693337
261.845383200475,164.768384709461
261.628944835401,168.513120725585
261.414417844108,172.257856741709
261.201830025796,176.002592757833
260.991207742363,179.747328773958
260.782575973871,183.492064790082
260.575958370865,187.236800806206
260.371377303706,190.98153682233
260.168853909043,194.726272838454
259.968408133559,198.471008854578
259.770058775142,202.215744870702
259.573823521595,205.960480886826
259.37971898704,209.70521690295
259.187760746164,213.449952919075
258.997963366367,217.194688935199
258.810340438048,220.939424951323
258.624904603067,224.684160967447
258.441667581544,228.428896983571
258.260640197097,232.173632999695
258.081832400635,235.918369015819
257.905253292818,239.663105031943
257.730911145273,243.407841048068
257.558813420676,247.152577064192
257.388966791779,250.897313080316
257.221377159479,254.64204909644
257.056049670025,258.386785112564
256.892988731378,262.131521128688
256.732198028884,265.876257144812
256.573680540267,269.620993160936
256.417438550021,273.36572917706
256.263473663265,277.110465193185
256.111786819107,280.855201209309
255.962378303579,284.599937225433
255.815247762172,288.344673241557
255.670394212037,292.089409257681
255.527816053869,295.834145273805
255.387511083528,299.578881289929
255.24947650341,303.323617306053
255.113708933645,307.068353322177
254.980204423054,310.813089338302
254.848958460011,314.557825354426
254.719965983142,318.30256137055
254.593221391917,322.047297386674
254.468718557149,325.792033402798
254.34645083141,329.536769418922
254.226411059387,333.281505435046
254.108591588186,337.02624145117
253.99298427759,340.770977467295
253.879580510286,344.515713483419
253.76837120207,348.260449499543
253.65934681205,352.005185515667
253.552497352795,355.749921531791
253.447812400523,359.494657547915
253.34528110526,363.239393564039
253.244892201012,366.984129580163
253.146634015926,370.728865596287
253.050494482466,374.473601612412
252.956461147585,378.218337628536
252.864521182904,381.96307364466
252.774661394894,385.707809660784
252.686868235064,389.452545676908
252.601127810142,393.197281693032
252.517425892265,396.942017709156
252.435747929163,400.68675372528
252.356079054337,404.431489741405
252.27840409723,408.176225757529
252.202707593396,411.920961773653
252.128973794644,415.665697789777
252.057186679165,419.410433805901
251.987329961692,423.155169822025
251.919387103527,426.899905838149
251.853341322655,430.644641854273
251.789175603769,434.389377870397
251.726872708282,438.134113886522
251.666415184293,441.878849902646
251.607785376524,445.62358591877
251.550965436202,449.368321934894
251.495937330904,453.113057951018
251.442682854348,456.857793967142
251.391183636128,460.602529983266
251.341421151395,464.34726599939
251.293376730477,468.092002015514
251.247031568429,471.836738031639
251.202366734524,475.581474047763
251.159363181665,479.326210063887
251.118001755726,483.070946080011
251.078263204815,486.815682096135
251.040128188458,490.560418112259
251.003577286693,494.305154128383
250.968591009084,498.049890144507
250.935149803637,501.794626160632
250.903234065634,505.539362176756
250.872824146361,509.28409819288
250.843900361729,513.028834209004
250.816443000852,516.773570225128
250.79043233441,520.518306241252
250.76584862301,524.263042257376
250.742672125394,528.0077782735
250.720883106535,531.752514289624
250.70046184563,535.497250305749
250.681388643968,539.241986321873
250.663643832686,542.986722337997
250.647207780408,546.731458354121
250.63206090075,550.476194370245
250.618183659715,554.220930386369
250.605556582956,557.965666402493
250.59416026291,561.710402418617
250.583975365808,565.455138434741
250.57498263855,569.199874450866
250.567162915454,572.94461046699
250.560497124862,576.689346483114
250.554966295622,580.434082499238
250.550551563429,584.178818515362
250.547234177026,587.923554531486
250.544995504273,591.66829054761
250.543817038073,595.413026563734
250.543680402157,599.157762579859
250.544567356736,602.902498595983
250.546459803985,606.647234612107
250.549339793455,610.391970628231
250.553189527225,614.136706644355
250.557991365018,617.881442660479
250.563727829124,621.626178676603
250.570381609184,625.370914692727
250.577935566833,629.115650708851
250.586372740197,632.860386724976
250.59567634824,636.6051227411
250.605829794975,640.349858757224
250.616816673524,644.094594773348
250.628620770028,647.839330789472
250.641226067422,651.584066805596
250.654616749059,655.32880282172
250.668777202188,659.073538837844
250.68369202129,662.818274853969
250.699346011274,666.563010870093
250.715724190518,670.307746886217
250.732811793779,674.052482902341
250.750594274956,677.797218918465
250.769057309706,681.541954934589
250.78818679793,685.286690950713
250.807968866111,689.031426966837
250.828389869512,692.776162982961
250.849436394243,696.520898999086
250.871095259172,700.26563501521
250.893353517759,704.010371031334
250.916198459647,707.755107047458
250.939617612223,711.499843063582
250.963598741998,715.244579079706
250.988129855864,718.98931509583
251.013199202219,722.734051111954
251.038795271973,726.478787128078
251.064906799417,730.223523144203
251.091522762971,733.968259160327
251.118632385815,737.712995176451
251.146225136388,741.457731192575
251.174290728777,745.202467208699
251.202819122971,748.947203224823
251.23180052507,752.691939240947
251.261225387205,756.436675257071
251.291084407624,760.181411273195
251.321368530343,763.92614728932
251.352068945028,767.670883305444
251.383177086427,771.415619321568
251.414684634053,775.160355337692
251.446583511415,778.905091353816
251.478865885499,782.64982736994
251.511524165807,786.394563386064
251.544551003659,790.139299402188
251.577939291045,793.884035418313
251.611682159754,797.628771434437
251.645772980057,801.373507450561
251.680205359671,805.118243466685
251.714973142286,808.862979482809
251.750070406374,812.607715498933
251.785491463577,816.352451515057
251.821230857372,820.097187531181
251.857283361327,823.841923547306
251.893643977647,827.58665956343
251.930307935303,831.331395579554
251.967270688472,835.076131595678
252.004527914561,838.820867611802
252.042075512524,842.565603627926
252.079909600916,846.31033964405
252.1180265159,850.055075660174
252.156422809448,853.799811676298
252.19509524718,857.544547692422
252.234040806523,861.289283708547
252.273256674499,865.034019724671
252.312740245852,868.778755740795
252.3524891208,872.523491756919
252.392501103138,876.268227773043
252.432774197978,880.012963789167
252.473306609852,883.757699805291
252.514096740455,887.502435821415
252.55514318676,891.24717183754
252.596444738793,894.991907853664
252.638000377785,898.736643869788
252.679809273985,902.481379885912
252.721870784877,906.226115902036
252.764184453064,909.97085191816
252.806750004556,913.715587934284
252.849567346751,917.460323950408
252.892636566827,921.205059966533
252.93595792984,924.949795982657
252.97953187724,928.694531998781
253.02335902511,932.439268014905
253.06744016282,936.184004031029
253.111776251538,939.928740047153
253.156368422847,943.673476063277
253.201217977673,947.418212079401
253.246326385001,951.162948095525
253.291695281052,954.907684111649
253.337326468237,958.652420127774
253.383221914592,962.397156143898
253.429383753005,966.141892160022
253.475814280939,969.886628176146
253.522515959967,973.63136419227
253.569491415818,977.376100208394
253.616743438255,981.120836224518
253.664274981481,984.865572240642
253.712089164394,988.610308256767
253.760189271401,992.355044272891
253.808578753083,996.099780289015
253.857261227453,999.844516305139
253.906240481085,1003.58925232126
253.955520470853,1007.33398833739
254.005105325566,1011.07872435351
254.054999348235,1014.82346036964
254.105207018263,1018.56819638576
254.155732994287,1022.31293240188
254.20658211697,1026.05766841801
254.257759412446,1029.80240443413
254.309270095877,1033.54714045026
254.361119575359,1037.29187646638
254.4133134564,1041.0366124825
254.465857546453,1044.78134849863
254.518757860181,1048.52608451475
254.572020624775,1052.27082053088
254.625652286043,1056.015556547
254.679659514576,1059.76029256312
254.734049212714,1063.50502857925
254.788828521625,1067.24976459537
254.844004829209,1070.9945006115
254.899585778147,1074.73923662762
254.955579274804,1078.48397264375
255.011993498309,1082.22870865987
255.068836910526,1085.97344467599
255.126118266217,1089.71818069212
255.183846624138,1093.46291670824
255.242031358352,1097.20765272437
255.300682170505,1100.95238874049
255.359809102344,1104.69712475661
255.419422549223,1108.44186077274
255.479533273882,1112.18659678886
255.54015242123,1115.93133280499
255.601291533427,1119.67606882111
255.662962565966,1123.42080483723
255.7251779042,1127.16554085336
255.787950380551,1130.91027686948
255.851293292622,1134.65501288561
255.91522042166,1138.39974890173
255.979746052058,1142.14448491786
256.044884991178,1145.88922093398
256.110652590217,1149.6339569501
256.177064765365,1153.37869296623
256.244138019989,1157.12342898235
256.31188946709,1160.86816499848
256.38033685274,1164.6129010146
256.449498579739,1168.35763703072
256.519393732214,1172.10237304685
256.59004210036,1175.84710906297
256.661464206039,1179.5918450791
256.733681328445,1183.33658109522
256.806715530508,1187.08131711134
256.880589685243,1190.82605312747
256.955327502702,1194.57078914359
257.030953556714,1198.31552515972
257.107493312044,1202.06026117584
257.184973151148,1205.80499719197
257.26342040111,1209.54973320809
257.342863359936,1213.29446922421
257.423331322721,1217.03920524034
257.504854606997,1220.78394125646
257.587464577276,1224.52867727259
257.671193668837,1228.27341328871
257.756075409955,1232.01814930483
257.84214444304,1235.76288532096
257.929436543686,1239.50762133708
258.017988638067,1243.25235735321
258.107838817628,1246.99709336933
258.199026351439,1250.74182938545
258.291591695101,1254.48656540158
258.385576496507,1258.2313014177
258.481023597256,1261.97603743383
258.57797702995,1265.72077344995
258.676482010071,1269.46550946608
258.776584922585,1273.2102454822
258.878333301843,1276.95498149832
258.981775804818,1280.69971751445
259.086962176127,1284.44445353057
259.193943204724,1288.1891895467
259.302770670579,1291.93392556282
